datetime,open,high,low,close,volume
2025/05/12 11:00,21463,21488,21451,21451,1575
2025/05/12 12:00,21452,21476,21427,21475,1885
2025/05/12 13:00,21473,21500,21467,21493,1652
2025/05/12 17:45,21421,21519,21406,21440,25586
2025/05/12 18:45,21440,21483,21326,21335,18218
2025/05/12 19:45,21334,21373,21287,21358,12228
2025/05/12 20:45,21358,21362,21314,21333,5155
2025/05/12 21:45,21332,21359,21328,21358,5440
2025/05/13 00:00,21339,21365,21339,21340,3056
2025/05/13 01:00,21341,21350,21319,21330,2887
2025/05/13 02:00,21330,21387,21314,21377,4116
2025/05/13 03:00,21378,21389,21360,21372,3308
2025/05/13 04:00,21373,21414,21368,21391,5121
2025/05/13 05:00,21392,21483,21381,21449,8632
2025/05/13 06:00,21448,21511,21412,21502,12276
2025/05/13 07:00,21503,21662,21490,21660,19745
2025/05/13 08:00,21660,21689,21633,21685,9916
2025/05/13 09:00,21684,21704,21591,21679,9902
2025/05/13 10:00,21680,21722,21662,21663,4804
2025/05/13 11:00,21663,21700,21655,21694,1771
2025/05/13 12:00,21693,21717,21675,21680,1316
2025/05/13 13:00,21683,21690,21665,21673,1356
2025/05/13 17:45,21677,21728,21613,21695,21305
2025/05/13 18:45,21695,21702,21587,21605,13169
2025/05/13 19:45,21607,21690,21581,21690,8804
2025/05/13 20:45,21689,21783,21670,21780,10835
2025/05/13 21:45,21779,21785,21735,21774,7312
2025/05/14 00:00,21805,21882,21764,21790,13286
2025/05/14 01:00,21789,21799,21750,21772,5990
2025/05/14 02:00,21775,21791,21737,21756,4093
2025/05/14 03:00,21755,21796,21745,21795,3588
2025/05/14 04:00,21796,21849,21790,21838,6491
2025/05/14 05:00,21838,21888,21810,21818,7900
2025/05/14 06:00,21818,21848,21755,21804,14123
2025/05/14 07:00,21805,21850,21779,21834,10706
2025/05/14 08:00,21835,21835,21777,21819,5502
2025/05/14 09:00,21819,21845,21801,21817,3157
2025/05/14 10:00,21816,21820,21748,21811,5033
2025/05/14 11:00,21810,21827,21776,21812,1549
2025/05/14 12:00,21808,21823,21779,21815,1113
2025/05/14 13:00,21813,21825,21802,21819,648
2025/05/14 17:45,21780,21807,21677,21722,22584
2025/05/14 18:45,21722,21782,21693,21749,10987
2025/05/14 19:45,21749,21810,21747,21774,8440
2025/05/14 20:45,21775,21783,21750,21760,3269
2025/05/14 21:45,21759,21773,21693,21693,6437
2025/05/14 22:45,21694,21694,21694,21694,1
2025/05/15 00:00,21698,21706,21650,21664,6699
2025/05/15 01:00,21664,21687,21630,21640,5084
2025/05/15 02:00,21640,21681,21633,21678,3678
2025/05/15 03:00,21678,21695,21658,21672,2767
2025/05/15 04:00,21674,21725,21674,21708,4357
2025/05/15 05:00,21708,21757,21678,21722,7704
2025/05/15 06:00,21724,21746,21650,21674,10397
2025/05/15 07:00,21676,21708,21646,21688,9456
2025/05/15 08:00,21687,21750,21675,21743,6490
2025/05/15 09:00,21742,21798,21731,21797,5776
2025/05/15 10:00,21796,21813,21758,21772,3921
2025/05/15 11:00,21771,21777,21733,21758,2146
2025/05/15 12:00,21756,21784,21717,21783,1862
2025/05/15 13:00,21778,21788,21762,21772,654
2025/05/15 17:45,21781,21826,21681,21822,19478
2025/05/15 18:45,21822,21875,21772,21856,14982
2025/05/15 19:45,21854,21856,21779,21799,7090
2025/05/15 20:45,21800,21834,21780,21819,3814
2025/05/15 21:45,21820,21848,21804,21825,4497
2025/05/15 22:45,21824,21824,21823,21823,2
2025/05/16 00:00,21820,21868,21803,21858,4740
2025/05/16 01:00,21857,21873,21845,21859,2669
2025/05/16 02:00,21860,21916,21852,21885,6523
2025/05/16 03:00,21885,21924,21879,21911,2933
2025/05/16 04:00,21911,21932,21904,21908,2417
2025/05/16 05:00,21908,21909,21866,21868,4080
2025/05/16 06:00,21869,21897,21820,21877,10628
2025/05/16 07:00,21873,21878,21760,21802,13784
2025/05/16 08:00,21803,21855,21793,21831,6298
2025/05/16 09:00,21831,21854,21817,21835,2823
2025/05/16 10:00,21835,21883,21828,21850,3555
2025/05/16 11:00,21850,21886,21846,21873,1381
2025/05/16 12:00,21875,21897,21869,21885,1352
2025/05/16 13:00,21885,21887,21822,21838,1612
2025/05/18 17:45,21694,21748,21619,21642,26479
2025/05/18 18:45,21640,21706,21616,21696,10805
2025/05/18 19:45,21696,21720,21542,21565,13007
2025/05/18 20:45,21562,21568,21525,21538,7725
2025/05/18 21:45,21539,21546,21500,21540,7291
2025/05/19 00:00,21520,21570,21515,21549,4056
2025/05/19 01:00,21548,21552,21501,21532,3688
2025/05/19 02:00,21532,21547,21515,21542,1606
2025/05/19 03:00,21543,21562,21518,21551,2110
2025/05/19 04:00,21552,21559,21531,21547,1523
2025/05/19 05:00,21547,21550,21484,21497,4349
2025/05/19 06:00,21495,21629,21475,21621,14647
2025/05/19 07:00,21618,21677,21611,21640,11824
2025/05/19 08:00,21641,21711,21631,21677,6123
2025/05/19 09:00,21677,21726,21675,21723,3545
2025/05/19 10:00,21723,21755,21717,21738,3090
2025/05/19 11:00,21738,21743,21708,21737,1621
2025/05/19 12:00,21738,21770,21716,21767,1320
2025/05/19 13:00,21767,21770,21737,21753,936
2025/05/19 17:45,21784,21784,21627,21638,18561
2025/05/19 18:45,21638,21678,21564,21622,14346
2025/05/19 19:45,21621,21630,21527,21551,9267
2025/05/19 20:45,21551,21573,21505,21525,5342
2025/05/19 21:45,21523,21564,21511,21540,5095
2025/05/20 00:00,21450,21476,21428,21454,1383
2025/05/20 01:00,21455,21503,21438,21483,1266
2025/05/20 02:00,21484,21497,21443,21453,1007
2025/05/20 03:00,21454,21487,21452,21487,614
2025/05/20 04:00,21488,21500,21478,21483,780
2025/05/20 05:00,21483,21496,21461,21471,752
2025/05/20 06:00,21471,21490,21424,21457,2290
2025/05/20 07:00,21457,21520,21450,21472,2253
2025/05/20 08:00,21473,21500,21464,21495,927
2025/05/20 09:00,21497,21515,21471,21507,722
2025/05/20 10:00,21508,21518,21475,21489,499
2025/05/20 11:00,21489,21492,21425,21437,1082
2025/05/20 12:00,21437,21509,21417,21509,850
2025/05/20 13:00,21508,21513,21481,21482,286
2025/05/20 17:45,21472,21610,21472,21562,9726
2025/05/20 18:45,21564,21625,21532,21622,5808
2025/05/20 19:45,21623,21684,21623,21661,6939
2025/05/20 20:45,21662,21686,21639,21675,3923
2025/05/20 21:45,21677,21743,21665,21676,9701
2025/05/21 00:00,21668,21698,21658,21685,6145
2025/05/21 01:00,21683,21692,21642,21656,3974
2025/05/21 02:00,21655,21658,21614,21624,4132
2025/05/21 03:00,21624,21637,21606,21633,3497
2025/05/21 04:00,21633,21645,21630,21636,2603
2025/05/21 05:00,21638,21638,21598,21618,4532
2025/05/21 06:00,21619,21640,21590,21624,7718
2025/05/21 07:00,21624,21660,21596,21660,9556
