datetime,open,high,low,close,volume
2025/05/09 12:00,20784,20805,20761,20789,2835
2025/05/11 17:45,21002,21133,20978,21047,62113
2025/05/11 21:45,21050,21078,21034,21066,4907
2025/05/12 00:00,21074,21448,21068,21399,47290
2025/05/12 04:00,21397,21432,21295,21356,36960
2025/05/12 08:00,21358,21502,21349,21451,20310
2025/05/12 12:00,21452,21500,21427,21493,3537
2025/05/12 17:45,21421,21519,21287,21333,61187
2025/05/12 21:45,21332,21359,21328,21358,5440
2025/05/13 00:00,21339,21389,21314,21372,13367
2025/05/13 04:00,21373,21662,21368,21660,45774
2025/05/13 08:00,21660,21722,21591,21694,26393
2025/05/13 12:00,21693,21717,21665,21673,2672
2025/05/13 17:45,21677,21783,21581,21780,54113
2025/05/13 21:45,21779,21785,21735,21774,7312
2025/05/14 00:00,21805,21882,21737,21795,26957
2025/05/14 04:00,21796,21888,21755,21834,39220
2025/05/14 08:00,21835,21845,21748,21812,15241
2025/05/14 12:00,21808,21825,21779,21819,1761
2025/05/14 17:45,21780,21810,21677,21760,45280
2025/05/14 21:45,21759,21773,21693,21694,6438
2025/05/15 00:00,21698,21706,21630,21672,18228
2025/05/15 04:00,21674,21757,21646,21688,31914
2025/05/15 08:00,21687,21813,21675,21758,18333
2025/05/15 12:00,21756,21788,21717,21772,2516
2025/05/15 17:45,21781,21875,21681,21819,45364
2025/05/15 21:45,21820,21848,21804,21823,4499
2025/05/16 00:00,21820,21924,21803,21911,16865
2025/05/16 04:00,21911,21932,21760,21802,30909
2025/05/16 08:00,21803,21886,21793,21873,14057
2025/05/16 12:00,21875,21897,21822,21838,2964
2025/05/18 17:45,21694,21748,21525,21538,58016
2025/05/18 21:45,21539,21546,21500,21540,7291
2025/05/19 00:00,21520,21570,21501,21551,11460
2025/05/19 04:00,21552,21677,21475,21640,32343
2025/05/19 08:00,21641,21755,21631,21737,14379
2025/05/19 12:00,21738,21770,21716,21753,2256
2025/05/19 17:45,21784,21784,21505,21525,47516
2025/05/19 21:45,21523,21564,21511,21540,5095
2025/05/20 00:00,21450,21503,21428,21487,4270
2025/05/20 04:00,21488,21520,21424,21472,6075
2025/05/20 08:00,21473,21518,21425,21437,3230
2025/05/20 12:00,21437,21513,21417,21482,1136
2025/05/20 17:45,21472,21686,21472,21675,26396
2025/05/20 21:45,21677,21743,21665,21676,9701
2025/05/21 00:00,21668,21698,21606,21633,17748
2025/05/21 04:00,21633,21660,21590,21660,24409
