datetime,open,high,low,close,volume
2013/04/02 00:00,7944,7953,7910,7936,67602
2013/04/05 00:00,7859,7870,7733,7737,128621
2013/04/08 00:00,7717,7750,7697,7708,84475
2013/04/09 00:00,7737,7745,7713,7726,59229
2013/04/10 00:00,7776,7825,7759,7816,84730
2013/04/11 00:00,7822,7832,7783,7784,64379
2013/04/12 00:00,7763,7816,7729,7761,109119
2013/04/15 00:00,7710,7786,7693,7775,118952
2013/04/16 00:00,7759,7768,7734,7755,58103
2013/04/17 00:00,7715,7775,7700,7750,104794
2013/04/18 00:00,7784,7945,7782,7942,139916
2013/04/19 00:00,7952,7976,7938,7955,64238
2013/04/22 00:00,7942,7951,7896,7926,79418
2013/04/23 00:00,7967,8015,7949,7992,110367
2013/04/24 00:00,7976,8009,7970,8005,71490
2013/04/25 00:00,8010,8066,7996,7997,94160
2013/04/26 00:00,8010,8042,8001,8021,62673
2013/04/29 00:00,8067,8122,8062,8098,79288
2013/05/01 00:00,8083,8127,8083,8119,63345
2013/05/02 00:00,8139,8174,8119,8140,82194
2013/05/03 00:00,8200,8209,8154,8168,67723
2013/05/06 00:00,8180,8187,8150,8174,61199
2013/05/07 00:00,8188,8302,8186,8269,130480
2013/05/08 00:00,8301,8330,8290,8313,83971
2013/05/09 00:00,8294,8312,8280,8309,65770
2013/05/10 00:00,8311,8314,8229,8260,100298
2013/05/13 00:00,8280,8307,8244,8272,98400
2013/05/14 00:00,8307,8314,8263,8308,64189
2013/05/15 00:00,8325,8440,8320,8423,122633
2013/05/16 00:00,8405,8423,8386,8401,60464
2013/05/17 00:00,8398,8401,8341,8386,74722
2013/05/20 00:00,8380,8441,8357,8390,102289
2013/05/21 00:00,8435,8449,8392,8396,82669
2013/05/22 00:00,8337,8355,8210,8213,140140
2013/05/23 00:00,8238,8248,8146,8220,102660
2013/05/24 00:00,8184,8268,8184,8257,86472
2013/05/27 00:00,8268,8283,8245,8257,69512
2013/05/28 00:00,8257,8345,8246,8315,106194
2013/05/29 00:00,8304,8304,8204,8230,121294
2013/05/30 00:00,8277,8342,8226,8242,125054
2013/05/31 00:00,8100,8205,8092,8191,107007
2013/06/03 00:00,8223,8228,8150,8162,92115
2013/06/04 00:00,8130,8196,8124,8146,90608
2013/06/05 00:00,8098,8129,8061,8102,116805
2013/06/06 00:00,8081,8110,8049,8087,99118
2013/06/07 00:00,8142,8185,8128,8147,88305
2013/06/10 00:00,8135,8157,8107,8126,78773
2013/06/12 00:00,8050,8055,7931,7932,127540
2013/06/13 00:00,7983,7985,7905,7921,91743
2013/06/14 00:00,7923,7982,7920,7972,80161
2013/06/17 00:00,7971,8011,7937,7996,108806
2013/06/18 00:00,7871,7909,7854,7884,56348
2013/06/19 00:00,7795,7819,7739,7750,107714
2013/06/20 00:00,7600,7680,7589,7658,124153
2013/06/21 00:00,7628,7663,7602,7629,91483
2013/06/24 00:00,7613,7683,7580,7604,158891
2013/06/25 00:00,7650,7689,7609,7638,121002
2013/06/26 00:00,7735,7746,7700,7715,92515
2013/06/27 00:00,7755,7860,7729,7828,121780
2013/06/28 00:00,7818,7916,7811,7903,101184
2013/07/01 00:00,7905,7920,7880,7906,69586
2013/07/02 00:00,7884,7894,7806,7811,99164
2013/07/03 00:00,7839,7864,7802,7842,90570
2013/07/04 00:00,7885,7979,7871,7964,109225
2013/07/05 00:00,7955,7964,7820,7830,117123
2013/07/08 00:00,7830,7931,7823,7922,116183
2013/07/09 00:00,7938,8017,7921,7959,133445
2013/07/10 00:00,8107,8166,8061,8164,117871
2013/07/11 00:00,8164,8188,8138,8183,63644
2013/07/12 00:00,8141,8238,8135,8216,110657
2013/07/15 00:00,8230,8233,8193,8230,77162
2013/07/16 00:00,8122,8163,8105,8142,60271
2013/07/17 00:00,8158,8169,8088,8100,99742
2013/07/18 00:00,8059,8073,7953,7957,130696
2013/07/19 00:00,7974,8053,7970,8019,85680
2013/07/22 00:00,8068,8156,8060,8134,115683
